year,round,round_num,game,game_num,game_date,away_team,away_score,home_team,home_score,url
2012,Eastern Conference First Round,1,Game 4,4,"Sat, May 5",Indiana Pacers,101,Orlando Magic,99,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 5,5,"Tue, May 8",Orlando Magic,87,Indiana Pacers,105,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 1,1,"Sat, April 28",New York Knicks,67,Miami Heat,100,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 2,2,"Mon, April 30",New York Knicks,94,Miami Heat,104,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 3,3,"Thu, May 3",Miami Heat,87,New York Knicks,70,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 4,4,"Sun, May 6",Miami Heat,87,New York Knicks,89,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 5,5,"Wed, May 9",New York Knicks,94,Miami Heat,106,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 1,1,"Sat, April 28",Philadelphia 76ers,91,Chicago Bulls,103,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 2,2,"Tue, May 1",Philadelphia 76ers,109,Chicago Bulls,92,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 3,3,"Fri, May 4",Chicago Bulls,74,Philadelphia 76ers,79,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 4,4,"Sun, May 6",Chicago Bulls,82,Philadelphia 76ers,89,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 5,5,"Tue, May 8",Philadelphia 76ers,69,Chicago Bulls,77,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference First Round,1,Game 6,6,"Thu, May 10",Chicago Bulls,78,Philadelphia 76ers,79,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 1,1,"Sun, April 29",Los Angeles Clippers,99,Memphis Grizzlies,98,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 2,2,"Wed, May 2",Los Angeles Clippers,98,Memphis Grizzlies,105,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 3,3,"Sat, May 5",Memphis Grizzlies,86,Los Angeles Clippers,87,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 4,4,"Mon, May 7",Memphis Grizzlies,97,Los Angeles Clippers,101,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 5,5,"Wed, May 9",Los Angeles Clippers,80,Memphis Grizzlies,92,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 6,6,"Fri, May 11",Memphis Grizzlies,90,Los Angeles Clippers,88,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 7,7,"Sun, May 13",Los Angeles Clippers,82,Memphis Grizzlies,72,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 1,1,"Sun, April 29",Denver Nuggets,88,Los Angeles Lakers,103,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 2,2,"Tue, May 1",Denver Nuggets,100,Los Angeles Lakers,104,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 3,3,"Fri, May 4",Los Angeles Lakers,84,Denver Nuggets,99,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 4,4,"Sun, May 6",Los Angeles Lakers,92,Denver Nuggets,88,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 5,5,"Tue, May 8",Denver Nuggets,102,Los Angeles Lakers,99,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 6,6,"Thu, May 10",Los Angeles Lakers,96,Denver Nuggets,113,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 7,7,"Sat, May 12",Denver Nuggets,87,Los Angeles Lakers,96,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 1,1,"Sat, April 28",Dallas Mavericks,98,Oklahoma City Thunder,99,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 2,2,"Mon, April 30",Dallas Mavericks,99,Oklahoma City Thunder,102,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 3,3,"Thu, May 3",Oklahoma City Thunder,95,Dallas Mavericks,79,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 4,4,"Sat, May 5",Oklahoma City Thunder,103,Dallas Mavericks,97,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 1,1,"Sun, April 29",Utah Jazz,91,San Antonio Spurs,106,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 2,2,"Wed, May 2",Utah Jazz,83,San Antonio Spurs,114,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 3,3,"Sat, May 5",San Antonio Spurs,102,Utah Jazz,90,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference First Round,1,Game 4,4,"Mon, May 7",San Antonio Spurs,87,Utah Jazz,81,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 1,1,"Sat, May 12",Philadelphia 76ers,91,Boston Celtics,92,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 2,2,"Mon, May 14",Philadelphia 76ers,82,Boston Celtics,81,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 3,3,"Wed, May 16",Boston Celtics,107,Philadelphia 76ers,91,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 4,4,"Fri, May 18",Boston Celtics,83,Philadelphia 76ers,92,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 5,5,"Mon, May 21",Philadelphia 76ers,85,Boston Celtics,101,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 6,6,"Wed, May 23",Boston Celtics,75,Philadelphia 76ers,82,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 7,7,"Sat, May 26",Philadelphia 76ers,75,Boston Celtics,85,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 1,1,"Sun, May 13",Indiana Pacers,86,Miami Heat,95,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 2,2,"Tue, May 15",Indiana Pacers,78,Miami Heat,75,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 3,3,"Thu, May 17",Miami Heat,75,Indiana Pacers,94,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 4,4,"Sun, May 20",Miami Heat,101,Indiana Pacers,93,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 5,5,"Tue, May 22",Indiana Pacers,83,Miami Heat,115,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Semifinals,2,Game 6,6,"Thu, May 24",Miami Heat,105,Indiana Pacers,93,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 1,1,"Mon, May 14",Los Angeles Lakers,90,Oklahoma City Thunder,119,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 2,2,"Wed, May 16",Los Angeles Lakers,75,Oklahoma City Thunder,77,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 3,3,"Fri, May 18",Oklahoma City Thunder,96,Los Angeles Lakers,99,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 4,4,"Sat, May 19",Oklahoma City Thunder,103,Los Angeles Lakers,100,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 5,5,"Mon, May 21",Los Angeles Lakers,90,Oklahoma City Thunder,106,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 1,1,"Tue, May 15",Los Angeles Clippers,92,San Antonio Spurs,108,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 2,2,"Thu, May 17",Los Angeles Clippers,88,San Antonio Spurs,105,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 3,3,"Sat, May 19",San Antonio Spurs,96,Los Angeles Clippers,86,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Semifinals,2,Game 4,4,"Sun, May 20",San Antonio Spurs,102,Los Angeles Clippers,99,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 1,1,"Mon, May 28",Boston Celtics,79,Miami Heat,93,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 2,2,"Wed, May 30",Boston Celtics,111,Miami Heat,115,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 3,3,"Fri, June 1",Miami Heat,91,Boston Celtics,101,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 4,4,"Sun, June 3",Miami Heat,91,Boston Celtics,93,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 5,5,"Tue, June 5",Boston Celtics,94,Miami Heat,90,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 6,6,"Thu, June 7",Miami Heat,98,Boston Celtics,79,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Eastern Conference Finals,3,Game 7,7,"Sat, June 9",Boston Celtics,88,Miami Heat,101,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Finals,3,Game 1,1,"Sun, May 27",Oklahoma City Thunder,98,San Antonio Spurs,101,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Finals,3,Game 2,2,"Tue, May 29",Oklahoma City Thunder,111,San Antonio Spurs,120,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Finals,3,Game 3,3,"Thu, May 31",San Antonio Spurs,82,Oklahoma City Thunder,102,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Finals,3,Game 4,4,"Sat, June 2",San Antonio Spurs,103,Oklahoma City Thunder,109,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Finals,3,Game 5,5,"Mon, June 4",Oklahoma City Thunder,108,San Antonio Spurs,103,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Western Conference Finals,3,Game 6,6,"Wed, June 6",San Antonio Spurs,99,Oklahoma City Thunder,107,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Finals,4,Game 1,1,"Tue, June 12",Miami Heat,94,Oklahoma City Thunder,105,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Finals,4,Game 2,2,"Thu, June 14",Miami Heat,100,Oklahoma City Thunder,96,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Finals,4,Game 3,3,"Sun, June 17",Oklahoma City Thunder,85,Miami Heat,91,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Finals,4,Game 4,4,"Tue, June 19",Oklahoma City Thunder,98,Miami Heat,104,https://www.basketball-reference.com/playoffs/NBA_2012.html
2012,Finals,4,Game 5,5,"Thu, June 21",Oklahoma City Thunder,106,Miami Heat,121,https://www.basketball-reference.com/playoffs/NBA_2012.html
2013,Eastern Conference First Round,1,Game 1,1,"Sat, April 20",Chicago Bulls,89,Brooklyn Nets,106,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 2,2,"Mon, April 22",Chicago Bulls,90,Brooklyn Nets,82,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 3,3,"Thu, April 25",Brooklyn Nets,76,Chicago Bulls,79,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 4,4,"Sat, April 27",Brooklyn Nets,134,Chicago Bulls,142,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 5,5,"Mon, April 29",Chicago Bulls,91,Brooklyn Nets,110,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 6,6,"Thu, May 2",Brooklyn Nets,95,Chicago Bulls,92,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 7,7,"Sat, May 4",Chicago Bulls,99,Brooklyn Nets,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 1,1,"Sun, April 21",Atlanta Hawks,90,Indiana Pacers,107,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 2,2,"Wed, April 24",Atlanta Hawks,98,Indiana Pacers,113,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 3,3,"Sat, April 27",Indiana Pacers,69,Atlanta Hawks,90,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 4,4,"Mon, April 29",Indiana Pacers,91,Atlanta Hawks,102,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 5,5,"Wed, May 1",Atlanta Hawks,83,Indiana Pacers,106,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 6,6,"Fri, May 3",Indiana Pacers,81,Atlanta Hawks,73,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 1,1,"Sun, April 21",Milwaukee Bucks,87,Miami Heat,110,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 2,2,"Tue, April 23",Milwaukee Bucks,86,Miami Heat,98,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 3,3,"Thu, April 25",Miami Heat,104,Milwaukee Bucks,91,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 4,4,"Sun, April 28",Miami Heat,88,Milwaukee Bucks,77,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 1,1,"Sat, April 20",Boston Celtics,78,New York Knicks,85,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 2,2,"Tue, April 23",Boston Celtics,71,New York Knicks,87,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 3,3,"Fri, April 26",New York Knicks,90,Boston Celtics,76,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 4,4,"Sun, April 28",New York Knicks,90,Boston Celtics,97,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 5,5,"Wed, May 1",Boston Celtics,92,New York Knicks,86,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference First Round,1,Game 6,6,"Fri, May 3",New York Knicks,88,Boston Celtics,80,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 1,1,"Sat, April 20",Golden State Warriors,95,Denver Nuggets,97,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 2,2,"Tue, April 23",Golden State Warriors,131,Denver Nuggets,117,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 3,3,"Fri, April 26",Denver Nuggets,108,Golden State Warriors,110,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 4,4,"Sun, April 28",Denver Nuggets,101,Golden State Warriors,115,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 5,5,"Tue, April 30",Golden State Warriors,100,Denver Nuggets,107,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 6,6,"Thu, May 2",Denver Nuggets,88,Golden State Warriors,92,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 1,1,"Sat, April 20",Memphis Grizzlies,91,Los Angeles Clippers,112,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 2,2,"Mon, April 22",Memphis Grizzlies,91,Los Angeles Clippers,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 3,3,"Thu, April 25",Los Angeles Clippers,82,Memphis Grizzlies,94,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 4,4,"Sat, April 27",Los Angeles Clippers,83,Memphis Grizzlies,104,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 5,5,"Tue, April 30",Memphis Grizzlies,103,Los Angeles Clippers,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 6,6,"Fri, May 3",Los Angeles Clippers,105,Memphis Grizzlies,118,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 1,1,"Sun, April 21",Houston Rockets,91,Oklahoma City Thunder,120,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 2,2,"Wed, April 24",Houston Rockets,102,Oklahoma City Thunder,105,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 3,3,"Sat, April 27",Oklahoma City Thunder,104,Houston Rockets,101,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 4,4,"Mon, April 29",Oklahoma City Thunder,103,Houston Rockets,105,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 5,5,"Wed, May 1",Houston Rockets,107,Oklahoma City Thunder,100,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 6,6,"Fri, May 3",Oklahoma City Thunder,103,Houston Rockets,94,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 1,1,"Sun, April 21",Los Angeles Lakers,79,San Antonio Spurs,91,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 2,2,"Wed, April 24",Los Angeles Lakers,91,San Antonio Spurs,102,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 3,3,"Fri, April 26",San Antonio Spurs,120,Los Angeles Lakers,89,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference First Round,1,Game 4,4,"Sun, April 28",San Antonio Spurs,103,Los Angeles Lakers,82,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 1,1,"Sun, May 5",Indiana Pacers,102,New York Knicks,95,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 2,2,"Tue, May 7",Indiana Pacers,79,New York Knicks,105,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 3,3,"Sat, May 11",New York Knicks,71,Indiana Pacers,82,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 4,4,"Tue, May 14",New York Knicks,82,Indiana Pacers,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 5,5,"Thu, May 16",Indiana Pacers,75,New York Knicks,85,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 6,6,"Sat, May 18",New York Knicks,99,Indiana Pacers,106,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 1,1,"Mon, May 6",Chicago Bulls,93,Miami Heat,86,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 2,2,"Wed, May 8",Chicago Bulls,78,Miami Heat,115,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 3,3,"Fri, May 10",Miami Heat,104,Chicago Bulls,94,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 4,4,"Mon, May 13",Miami Heat,88,Chicago Bulls,65,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Semifinals,2,Game 5,5,"Wed, May 15",Chicago Bulls,91,Miami Heat,94,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 1,1,"Sun, May 5",Memphis Grizzlies,91,Oklahoma City Thunder,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 2,2,"Tue, May 7",Memphis Grizzlies,99,Oklahoma City Thunder,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 3,3,"Sat, May 11",Oklahoma City Thunder,81,Memphis Grizzlies,87,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 4,4,"Mon, May 13",Oklahoma City Thunder,97,Memphis Grizzlies,103,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 5,5,"Wed, May 15",Memphis Grizzlies,88,Oklahoma City Thunder,84,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 1,1,"Mon, May 6",Golden State Warriors,127,San Antonio Spurs,129,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 2,2,"Wed, May 8",Golden State Warriors,100,San Antonio Spurs,91,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 3,3,"Fri, May 10",San Antonio Spurs,102,Golden State Warriors,92,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 4,4,"Sun, May 12",San Antonio Spurs,87,Golden State Warriors,97,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 5,5,"Tue, May 14",Golden State Warriors,91,San Antonio Spurs,109,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Semifinals,2,Game 6,6,"Thu, May 16",San Antonio Spurs,94,Golden State Warriors,82,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 1,1,"Wed, May 22",Indiana Pacers,102,Miami Heat,103,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 2,2,"Fri, May 24",Indiana Pacers,97,Miami Heat,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 3,3,"Sun, May 26",Miami Heat,114,Indiana Pacers,96,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 4,4,"Tue, May 28",Miami Heat,92,Indiana Pacers,99,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 5,5,"Thu, May 30",Indiana Pacers,79,Miami Heat,90,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 6,6,"Sat, June 1",Miami Heat,77,Indiana Pacers,91,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Eastern Conference Finals,3,Game 7,7,"Mon, June 3",Indiana Pacers,76,Miami Heat,99,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Finals,3,Game 1,1,"Sun, May 19",Memphis Grizzlies,83,San Antonio Spurs,105,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Finals,3,Game 2,2,"Tue, May 21",Memphis Grizzlies,89,San Antonio Spurs,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Finals,3,Game 3,3,"Sat, May 25",San Antonio Spurs,104,Memphis Grizzlies,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Western Conference Finals,3,Game 4,4,"Mon, May 27",San Antonio Spurs,93,Memphis Grizzlies,86,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 1,1,"Thu, June 6",San Antonio Spurs,92,Miami Heat,88,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 2,2,"Sun, June 9",San Antonio Spurs,84,Miami Heat,103,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 3,3,"Tue, June 11",Miami Heat,77,San Antonio Spurs,113,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 4,4,"Thu, June 13",Miami Heat,109,San Antonio Spurs,93,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 5,5,"Sun, June 16",Miami Heat,104,San Antonio Spurs,114,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 6,6,"Tue, June 18",San Antonio Spurs,100,Miami Heat,103,https://www.basketball-reference.com/playoffs/NBA_2013.html
2013,Finals,4,Game 7,7,"Thu, June 20",San Antonio Spurs,88,Miami Heat,95,https://www.basketball-reference.com/playoffs/NBA_2013.html
2014,Eastern Conference First Round,1,Game 1,1,"Sat, April 19",Brooklyn Nets,94,Toronto Raptors,87,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 2,2,"Tue, April 22",Brooklyn Nets,95,Toronto Raptors,100,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 3,3,"Fri, April 25",Toronto Raptors,98,Brooklyn Nets,102,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 4,4,"Sun, April 27",Toronto Raptors,87,Brooklyn Nets,79,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 5,5,"Wed, April 30",Brooklyn Nets,113,Toronto Raptors,115,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 6,6,"Fri, May 2",Toronto Raptors,83,Brooklyn Nets,97,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 7,7,"Sun, May 4",Brooklyn Nets,104,Toronto Raptors,103,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 1,1,"Sat, April 19",Atlanta Hawks,101,Indiana Pacers,93,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 2,2,"Tue, April 22",Atlanta Hawks,85,Indiana Pacers,101,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 3,3,"Thu, April 24",Indiana Pacers,85,Atlanta Hawks,98,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 4,4,"Sat, April 26",Indiana Pacers,91,Atlanta Hawks,88,https://www.basketball-reference.com/playoffs/NBA_2014.html
2014,Eastern Conference First Round,1,Game 5,5,"Mon, April 28",Atlanta Hawks,107,Indiana Pacers,97,https://www.basketball-reference.com/playoffs/NBA_2014.html
